ID;SRC;TAR
9013;vulkaniseerimine;вулканизация
9015;ohualdis liik;нестабильный вид
9019;Waddeni meri;пролив Ваддензе
902;biotoobivõrk;система биотопов
9022;palgasüsteem;система оплаты труда
9023;sein;стена
9028;sõda;война
903;biotoobikaitse;защита биотопов
9034;hoiatuskava;план оповещения
9035;hoiatussüsteem;система оповещения
9040;raiskamine;убыток
9042;heitõhk;отработанный воздух
9044;jäätmeanalüüs;анализ отходов
9045;keskkonna heitmetaluvus;способность к ассимиляции отходов
9048;jäätmebilanss;баланс отходов
9049;prügikast;мусорный контейнер
9051;jäätmeliik;тип отходов
9053;jäätmeliigitus;классификация отходов
9057;jäätmete koostis;состав отходов
9058;jäätmetöötlustehnoloogia;технология переработки отходов
9059;jäätmete degaseerimine;дегазификация отходов
9062;jäätmekõrvaldus;утилизация отходов
9065;jäätmekõrvalduse maksumus;стоимость утилизации отходов
9068;jäätmekõrvaldustasu;налог на утилизацию отходов
9069;ulaprügila;свалка отходов
9072;jäätmebörs;обмен отходами
9077;heitgaas;отходящий газ
9079;heitgaasiuuring;анализ отходящего газа
9080;heitgaasivähendamine;снижение выброса отходящего газа
9082;vanaklaas;отходы производства стекла
9083;heitkips;отходы производства гипса
9085;heitsoojus;отработанное тепло
9086;heitsoojuskoormus;выброс попутно выработанного тепла
9087;heitsoojuse kasutamine;использование отработанного тепла
9088;jäätmesisseveoluba;разрешение на импорт отходов
9092;jäätmehooldus;управление отходами
9095;jäätmehulga minimeerimine;минимизация отходов
9096;jäätmehulga minimeerimispotentsiaal;потенциал минимизации отходов
91;lubatud ööpäevaannus;допустимая суточная норма потребления
9107;jäätmete ringlussevõtt;рециркуляция отходов
9118;jäätmete ladustamine;хранение отходов
