ID;SRC;TAR
5138;ravimtaim;лекарственное растение
514;veetaim, hüdrofüüt;водное растение
5144;meditsiin;медицина
5145;Vahemerepiirkond;средиземноморский регион
5147;früügana, gariig, makja, mediterraanne võsa;средиземноморский лес
5148;"sulatamine, sulatus; sulamine";таяние
5150;membaan, diafragma;мембрана
5152;psüühiline toime;воздействие на умственную деятельность
5154;elavhõbe;ртуть
5155;elavhõbesaastus;загрязнение ртутью
516;vesivirgestusrajatis;восстановительный отдых на воде
5161;ainevahetus, metabolism;метаболизм
5163;pestitsiidimetabolism;метаболизм пестицидов
5165;ainevahetussaadus, metaboliit;метаболит
5167;metainformatsioon;метаинформация
5169;metalliviimistlus;обработка металлов
517;"akvedukt, sildveejuhe; veejuhe";акведук
5171;metallimaak;металлосодержащий минерал
5175;metallurgiatööstus;металлургия
5178;metalloksiid;оксид металла
5179;metallkattekiht;гальванотехника
518;põhjaveekiht, põhjaveelade;водоносный пласт
5180;metallsaadus;металлический продукт
5181;metallsaadusetööstus;производство металлических изделий
5184;metall;металл
5186;metallisulatus;выплавка металла
5187;metallitöötlus, metalli töötlemine;металлообработка
5193;ilmastikukatastroof;стихийное бедствие, связанное с атмосферными процессами
5194;ilmaennustus;метеорологический прогноз
5195;ilmastikutegur;метеорологический параметр
5196;ilmastikunähtus;метеорологический феномен
5197;meteoroloogia;метеорология
5199;metaan;метан
52;hape;кислота
